_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hedge,orig_hedge,hedge_gold,sentence,usage1,usage2
589156316,11/11/2014 19:07:38,false,1463245858,,11/11/2014 19:06:45,false,gifthunterclub,1.0,20614154,ESP,51,Fuengirola,92.59.203.139,no,virtualmente,,¿Crees que en un futuro muy lejano podremos representarnos <strong>virtualmente</strong>?,Es virtualmente imposible cruzar el valle caminando.,Yo me comunico virtualmente a través de mi computadora.
589156316,11/11/2014 19:09:16,false,1463248153,,11/11/2014 19:07:39,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,virtualmente,,¿Crees que en un futuro muy lejano podremos representarnos <strong>virtualmente</strong>?,Es virtualmente imposible cruzar el valle caminando.,Yo me comunico virtualmente a través de mi computadora.
589156316,11/11/2014 19:13:40,false,1463253620,,11/11/2014 19:07:41,false,gifthunterclub,1.0,29610072,USA,"","",66.85.148.52,no,virtualmente,,¿Crees que en un futuro muy lejano podremos representarnos <strong>virtualmente</strong>?,Es virtualmente imposible cruzar el valle caminando.,Yo me comunico virtualmente a través de mi computadora.
589156316,11/11/2014 19:21:09,false,1463263811,,11/11/2014 19:19:54,false,neodev,1.0,11701575,ESP,54,Rielves,88.11.46.28,no,virtualmente,,¿Crees que en un futuro muy lejano podremos representarnos <strong>virtualmente</strong>?,Es virtualmente imposible cruzar el valle caminando.,Yo me comunico virtualmente a través de mi computadora.
589156316,11/11/2014 19:37:47,false,1463285442,,11/11/2014 19:36:26,false,clixsense,1.0,18569114,ESP,51,Cadiz,84.122.22.184,yes,virtualmente,,¿Crees que en un futuro muy lejano podremos representarnos <strong>virtualmente</strong>?,Es virtualmente imposible cruzar el valle caminando.,Yo me comunico virtualmente a través de mi computadora.
589156317,11/11/2014 19:04:05,false,1463240724,,11/11/2014 19:03:39,false,clixsense,1.0,9234567,ARG,15,Neuquen,181.168.141.152,yes,considero,,<strong>considero</strong> por tanto que la primera forma de ateísmo descrita si podría considerarse como una creencia.,Yo considero que sería mejor esperar.,Considero a Manuel como mi mejor amigo.
589156317,11/11/2014 19:04:22,false,1463241073,,11/11/2014 19:03:15,false,gifthunterclub,1.0,20614154,ESP,51,Fuengirola,92.59.203.139,no,considero,,<strong>considero</strong> por tanto que la primera forma de ateísmo descrita si podría considerarse como una creencia.,Yo considero que sería mejor esperar.,Considero a Manuel como mi mejor amigo.
589156317,11/11/2014 19:08:52,false,1463247562,,11/11/2014 19:03:17,false,clixsense,1.0,15481385,ESP,56,Barcelona,88.10.207.169,yes,considero,,<strong>considero</strong> por tanto que la primera forma de ateísmo descrita si podría considerarse como una creencia.,Yo considero que sería mejor esperar.,Considero a Manuel como mi mejor amigo.
589156317,11/11/2014 19:12:41,false,1463252307,,11/11/2014 19:06:39,false,clixsense,1.0,20367820,ESP,56,Barcelona,79.158.80.232,yes,considero,,<strong>considero</strong> por tanto que la primera forma de ateísmo descrita si podría considerarse como una creencia.,Yo considero que sería mejor esperar.,Considero a Manuel como mi mejor amigo.
589156317,11/11/2014 19:20:21,false,1463262787,,11/11/2014 19:19:10,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,no,considero,,<strong>considero</strong> por tanto que la primera forma de ateísmo descrita si podría considerarse como una creencia.,Yo considero que sería mejor esperar.,Considero a Manuel como mi mejor amigo.
589156317,11/11/2014 19:22:11,false,1463265108,,11/11/2014 19:21:12,false,neodev,1.0,11701575,ESP,54,Rielves,88.11.46.28,yes,considero,,<strong>considero</strong> por tanto que la primera forma de ateísmo descrita si podría considerarse como una creencia.,Yo considero que sería mejor esperar.,Considero a Manuel como mi mejor amigo.
589156317,11/11/2014 19:32:13,false,1463278357,,11/11/2014 19:28:20,false,clixsense,1.0,20841624,PER,15,Lima,200.121.81.205,yes,considero,,<strong>considero</strong> por tanto que la primera forma de ateísmo descrita si podría considerarse como una creencia.,Yo considero que sería mejor esperar.,Considero a Manuel como mi mejor amigo.
589156317,11/11/2014 19:37:11,false,1463284626,,11/11/2014 19:32:25,false,clixsense,1.0,16246461,ESP,60,Alcoy,84.120.212.21,yes,considero,,<strong>considero</strong> por tanto que la primera forma de ateísmo descrita si podría considerarse como una creencia.,Yo considero que sería mejor esperar.,Considero a Manuel como mi mejor amigo.
589156317,11/11/2014 19:38:27,false,1463286319,,11/11/2014 19:36:18,false,clixsense,1.0,19413376,ARG,01,Mar Del Plata,181.28.0.154,yes,considero,,<strong>considero</strong> por tanto que la primera forma de ateísmo descrita si podría considerarse como una creencia.,Yo considero que sería mejor esperar.,Considero a Manuel como mi mejor amigo.
589156318,11/11/2014 19:04:05,false,1463240715,,11/11/2014 19:03:39,false,clixsense,1.0,9234567,ARG,15,Neuquen,181.168.141.152,no,entiendo,,"Ábrela cuando nazca tu hijo (o cuando estés lo suficientemente recuperada - sorry, no <strong>entiendo</strong> de tema postparto- para pegarle un buen lingotazo con tu marido).",Entiendo si no puedes asistir a mi fiesta.,Yo entiendo la tarea de matemáticas.
589156318,11/11/2014 19:04:22,false,1463241074,,11/11/2014 19:03:15,false,gifthunterclub,1.0,20614154,ESP,51,Fuengirola,92.59.203.139,no,entiendo,,"Ábrela cuando nazca tu hijo (o cuando estés lo suficientemente recuperada - sorry, no <strong>entiendo</strong> de tema postparto- para pegarle un buen lingotazo con tu marido).",Entiendo si no puedes asistir a mi fiesta.,Yo entiendo la tarea de matemáticas.
589156318,11/11/2014 19:08:52,false,1463247557,,11/11/2014 19:03:17,false,clixsense,1.0,15481385,ESP,56,Barcelona,88.10.207.169,no,entiendo,,"Ábrela cuando nazca tu hijo (o cuando estés lo suficientemente recuperada - sorry, no <strong>entiendo</strong> de tema postparto- para pegarle un buen lingotazo con tu marido).",Entiendo si no puedes asistir a mi fiesta.,Yo entiendo la tarea de matemáticas.
589156318,11/11/2014 19:12:41,false,1463252305,,11/11/2014 19:06:39,false,clixsense,1.0,20367820,ESP,56,Barcelona,79.158.80.232,no,entiendo,,"Ábrela cuando nazca tu hijo (o cuando estés lo suficientemente recuperada - sorry, no <strong>entiendo</strong> de tema postparto- para pegarle un buen lingotazo con tu marido).",Entiendo si no puedes asistir a mi fiesta.,Yo entiendo la tarea de matemáticas.
589156318,11/11/2014 19:20:21,false,1463262786,,11/11/2014 19:19:10,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,no,entiendo,,"Ábrela cuando nazca tu hijo (o cuando estés lo suficientemente recuperada - sorry, no <strong>entiendo</strong> de tema postparto- para pegarle un buen lingotazo con tu marido).",Entiendo si no puedes asistir a mi fiesta.,Yo entiendo la tarea de matemáticas.
589156318,11/11/2014 19:22:11,false,1463265103,,11/11/2014 19:21:12,false,neodev,1.0,11701575,ESP,54,Rielves,88.11.46.28,no,entiendo,,"Ábrela cuando nazca tu hijo (o cuando estés lo suficientemente recuperada - sorry, no <strong>entiendo</strong> de tema postparto- para pegarle un buen lingotazo con tu marido).",Entiendo si no puedes asistir a mi fiesta.,Yo entiendo la tarea de matemáticas.
589156318,11/11/2014 19:32:13,false,1463278354,,11/11/2014 19:28:20,false,clixsense,1.0,20841624,PER,15,Lima,200.121.81.205,no,entiendo,,"Ábrela cuando nazca tu hijo (o cuando estés lo suficientemente recuperada - sorry, no <strong>entiendo</strong> de tema postparto- para pegarle un buen lingotazo con tu marido).",Entiendo si no puedes asistir a mi fiesta.,Yo entiendo la tarea de matemáticas.
589156318,11/11/2014 19:37:11,false,1463284650,,11/11/2014 19:32:25,false,clixsense,1.0,16246461,ESP,60,Alcoy,84.120.212.21,no,entiendo,,"Ábrela cuando nazca tu hijo (o cuando estés lo suficientemente recuperada - sorry, no <strong>entiendo</strong> de tema postparto- para pegarle un buen lingotazo con tu marido).",Entiendo si no puedes asistir a mi fiesta.,Yo entiendo la tarea de matemáticas.
589156318,11/11/2014 19:38:27,false,1463286315,,11/11/2014 19:36:18,false,clixsense,1.0,19413376,ARG,01,Mar Del Plata,181.28.0.154,no,entiendo,,"Ábrela cuando nazca tu hijo (o cuando estés lo suficientemente recuperada - sorry, no <strong>entiendo</strong> de tema postparto- para pegarle un buen lingotazo con tu marido).",Entiendo si no puedes asistir a mi fiesta.,Yo entiendo la tarea de matemáticas.
589156319,11/11/2014 19:41:00,false,1463289231,,11/11/2014 19:40:16,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,hay quien,,"Aquí también <strong>hay quien</strong> recurre a ese más que tópico en estos día de hoy, sobre todo cuando los que más lo utilizan son todos con apellidos españoles, que siguen saqueando a sus conciudadanos, igual que hicieron sus tatarabuelos.",Hay quien dice que murió ahogado.,Otro
589156319,11/12/2014 02:27:59,false,1463714505,,11/12/2014 02:26:27,false,neodev,1.0,18368506,ESP,51,Córdoba,79.159.22.219,yes,hay quien,,"Aquí también <strong>hay quien</strong> recurre a ese más que tópico en estos día de hoy, sobre todo cuando los que más lo utilizan son todos con apellidos españoles, que siguen saqueando a sus conciudadanos, igual que hicieron sus tatarabuelos.",Hay quien dice que murió ahogado.,Otro
589156319,11/12/2014 02:31:44,false,1463718952,,11/12/2014 02:25:52,false,neodev,1.0,16966675,COL,"","",181.59.184.200,yes,hay quien,,"Aquí también <strong>hay quien</strong> recurre a ese más que tópico en estos día de hoy, sobre todo cuando los que más lo utilizan son todos con apellidos españoles, que siguen saqueando a sus conciudadanos, igual que hicieron sus tatarabuelos.",Hay quien dice que murió ahogado.,Otro
589156319,11/12/2014 02:37:27,false,1463725753,,11/12/2014 02:31:45,false,clixsense,1.0,6591664,MEX,09,Mexico,189.217.25.145,yes,hay quien,,"Aquí también <strong>hay quien</strong> recurre a ese más que tópico en estos día de hoy, sobre todo cuando los que más lo utilizan son todos con apellidos españoles, que siguen saqueando a sus conciudadanos, igual que hicieron sus tatarabuelos.",Hay quien dice que murió ahogado.,Otro
589156320,11/11/2014 19:26:16,false,1463270742,,11/11/2014 19:25:28,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,alguna,,<strong>alguna</strong> vez has vivido con solo 6 horas de electricidad al día? alguna vez te has bañado con con cubos de agua?,Alguna pluma habrá caído por la abertura.,Otro
589156320,11/11/2014 19:30:36,false,1463276350,,11/11/2014 19:28:54,false,neodev,1.0,11701575,ESP,54,Rielves,88.11.46.28,yes,alguna,,<strong>alguna</strong> vez has vivido con solo 6 horas de electricidad al día? alguna vez te has bañado con con cubos de agua?,Alguna pluma habrá caído por la abertura.,Otro
589156320,11/11/2014 19:34:18,false,1463280924,,11/11/2014 19:29:19,false,gifthunterclub,1.0,29610072,USA,"","",66.85.148.52,no,alguna,,<strong>alguna</strong> vez has vivido con solo 6 horas de electricidad al día? alguna vez te has bañado con con cubos de agua?,Alguna pluma habrá caído por la abertura.,Otro
589156320,11/11/2014 19:45:55,false,1463295615,,11/11/2014 19:42:11,false,clixsense,1.0,18569114,ESP,51,Cadiz,84.122.22.184,yes,alguna,,<strong>alguna</strong> vez has vivido con solo 6 horas de electricidad al día? alguna vez te has bañado con con cubos de agua?,Alguna pluma habrá caído por la abertura.,Otro
589156321,11/11/2014 18:57:55,false,1463231513,,11/11/2014 18:56:27,false,clixsense,1.0,9234567,ARG,15,Neuquen,181.168.141.152,yes,especulo,,"En serio que lamento que estes en esta situacion, pero cuando se compra una casa voluntariamente, no hay que presuponer que el mercado va a seguir subiendo indefinidamente y asi <strong>especulo</strong> aun mas.",Yo especulo que sería mejor esperar.,Yo especulo sobre la teoría política de Marx.
589156321,11/11/2014 19:00:14,false,1463234750,,11/11/2014 18:58:42,false,gifthunterclub,1.0,20614154,ESP,51,Fuengirola,92.59.203.139,yes,especulo,,"En serio que lamento que estes en esta situacion, pero cuando se compra una casa voluntariamente, no hay que presuponer que el mercado va a seguir subiendo indefinidamente y asi <strong>especulo</strong> aun mas.",Yo especulo que sería mejor esperar.,Yo especulo sobre la teoría política de Marx.
589156321,11/11/2014 19:06:10,false,1463243665,,11/11/2014 19:04:12,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,no,especulo,,"En serio que lamento que estes en esta situacion, pero cuando se compra una casa voluntariamente, no hay que presuponer que el mercado va a seguir subiendo indefinidamente y asi <strong>especulo</strong> aun mas.",Yo especulo que sería mejor esperar.,Yo especulo sobre la teoría política de Marx.
589156321,11/11/2014 19:15:03,false,1463255402,,11/11/2014 19:08:54,false,clixsense,1.0,15481385,ESP,56,Barcelona,88.10.207.169,yes,especulo,,"En serio que lamento que estes en esta situacion, pero cuando se compra una casa voluntariamente, no hay que presuponer que el mercado va a seguir subiendo indefinidamente y asi <strong>especulo</strong> aun mas.",Yo especulo que sería mejor esperar.,Yo especulo sobre la teoría política de Marx.
589156321,11/11/2014 19:19:52,false,1463262219,,11/11/2014 19:18:03,false,neodev,1.0,11701575,ESP,54,Rielves,88.11.46.28,yes,especulo,,"En serio que lamento que estes en esta situacion, pero cuando se compra una casa voluntariamente, no hay que presuponer que el mercado va a seguir subiendo indefinidamente y asi <strong>especulo</strong> aun mas.",Yo especulo que sería mejor esperar.,Yo especulo sobre la teoría política de Marx.
589156321,11/11/2014 19:35:01,false,1463281762,,11/11/2014 19:33:21,false,clixsense,1.0,18569114,ESP,51,Cadiz,84.122.22.184,yes,especulo,,"En serio que lamento que estes en esta situacion, pero cuando se compra una casa voluntariamente, no hay que presuponer que el mercado va a seguir subiendo indefinidamente y asi <strong>especulo</strong> aun mas.",Yo especulo que sería mejor esperar.,Yo especulo sobre la teoría política de Marx.
589156321,11/11/2014 19:36:15,false,1463283549,,11/11/2014 19:34:08,false,clixsense,1.0,19413376,ARG,01,Mar Del Plata,181.28.0.154,yes,especulo,,"En serio que lamento que estes en esta situacion, pero cuando se compra una casa voluntariamente, no hay que presuponer que el mercado va a seguir subiendo indefinidamente y asi <strong>especulo</strong> aun mas.",Yo especulo que sería mejor esperar.,Yo especulo sobre la teoría política de Marx.
589156322,11/11/2014 19:14:50,false,1463255130,,11/11/2014 19:13:45,false,neodev,1.0,11701575,ESP,54,Rielves,88.11.46.28,yes,sugiero,,Por lo que yo <strong>sugiero</strong> los acompanantes:,Sugiero que esperemos un momento.,Sugiero y evoco recuerdos de la infancia al tocar el piano.
589156322,11/11/2014 19:15:49,false,1463256385,,11/11/2014 19:14:28,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,sugiero,,Por lo que yo <strong>sugiero</strong> los acompanantes:,Sugiero que esperemos un momento.,Sugiero y evoco recuerdos de la infancia al tocar el piano.
589156322,11/11/2014 19:16:00,false,1463256674,,11/11/2014 19:14:38,false,gifthunterclub,1.0,20614154,ESP,51,Fuengirola,92.59.203.139,yes,sugiero,,Por lo que yo <strong>sugiero</strong> los acompanantes:,Sugiero que esperemos un momento.,Sugiero y evoco recuerdos de la infancia al tocar el piano.
589156322,11/11/2014 19:47:39,false,1463297823,,11/11/2014 19:39:06,false,clixsense,1.0,11549636,VEN,"","",186.91.249.154,yes,sugiero,,Por lo que yo <strong>sugiero</strong> los acompanantes:,Sugiero que esperemos un momento.,Sugiero y evoco recuerdos de la infancia al tocar el piano.
589156322,11/11/2014 19:52:27,false,1463304171,,11/11/2014 19:50:01,false,gifthunterclub,1.0,29610072,USA,"","",66.85.148.52,yes,sugiero,,Por lo que yo <strong>sugiero</strong> los acompanantes:,Sugiero que esperemos un momento.,Sugiero y evoco recuerdos de la infancia al tocar el piano.
589156323,11/11/2014 19:44:16,false,1463293520,,11/11/2014 19:43:27,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,no,entiendo,,ahora <strong>entiendo</strong> lo de los escaparates! it makes sense!,Entiendo si no puedes asistir a mi fiesta.,Yo entiendo la tarea de matemáticas.
589156323,11/12/2014 02:32:49,false,1463720226,,11/12/2014 02:29:05,false,clixsense,1.0,14529443,MEX,08,Colima,201.138.204.187,yes,entiendo,,ahora <strong>entiendo</strong> lo de los escaparates! it makes sense!,Entiendo si no puedes asistir a mi fiesta.,Yo entiendo la tarea de matemáticas.
589156323,11/12/2014 02:34:20,false,1463722059,,11/12/2014 02:29:15,false,neodev,1.0,11038617,MEX,09,Mexico,189.144.42.184,no,entiendo,,ahora <strong>entiendo</strong> lo de los escaparates! it makes sense!,Entiendo si no puedes asistir a mi fiesta.,Yo entiendo la tarea de matemáticas.
589156324,11/11/2014 19:04:05,false,1463240716,,11/11/2014 19:03:39,false,clixsense,1.0,9234567,ARG,15,Neuquen,181.168.141.152,no,frecuentemente,,"Pero además... ¡qué tremendo derroche de esfuerzo, energía y tiempo para tanta gente, <strong>frecuentemente</strong> jóvenes, que tan sólo terminará bien para unos pocos!.",Mis padres me visitan frecuentemente.,Otro
589156324,11/11/2014 19:04:22,false,1463241071,,11/11/2014 19:03:15,false,gifthunterclub,1.0,20614154,ESP,51,Fuengirola,92.59.203.139,yes,frecuentemente,,"Pero además... ¡qué tremendo derroche de esfuerzo, energía y tiempo para tanta gente, <strong>frecuentemente</strong> jóvenes, que tan sólo terminará bien para unos pocos!.",Mis padres me visitan frecuentemente.,Otro
589156324,11/11/2014 19:08:52,false,1463247559,,11/11/2014 19:03:17,false,clixsense,1.0,15481385,ESP,56,Barcelona,88.10.207.169,no,frecuentemente,,"Pero además... ¡qué tremendo derroche de esfuerzo, energía y tiempo para tanta gente, <strong>frecuentemente</strong> jóvenes, que tan sólo terminará bien para unos pocos!.",Mis padres me visitan frecuentemente.,Otro
589156324,11/11/2014 19:12:41,false,1463252300,,11/11/2014 19:06:39,false,clixsense,1.0,20367820,ESP,56,Barcelona,79.158.80.232,no,frecuentemente,,"Pero además... ¡qué tremendo derroche de esfuerzo, energía y tiempo para tanta gente, <strong>frecuentemente</strong> jóvenes, que tan sólo terminará bien para unos pocos!.",Mis padres me visitan frecuentemente.,Otro
589156324,11/11/2014 19:20:21,false,1463262795,,11/11/2014 19:19:10,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,frecuentemente,,"Pero además... ¡qué tremendo derroche de esfuerzo, energía y tiempo para tanta gente, <strong>frecuentemente</strong> jóvenes, que tan sólo terminará bien para unos pocos!.",Mis padres me visitan frecuentemente.,Otro
589156324,11/11/2014 19:22:11,false,1463265105,,11/11/2014 19:21:12,false,neodev,1.0,11701575,ESP,54,Rielves,88.11.46.28,yes,frecuentemente,,"Pero además... ¡qué tremendo derroche de esfuerzo, energía y tiempo para tanta gente, <strong>frecuentemente</strong> jóvenes, que tan sólo terminará bien para unos pocos!.",Mis padres me visitan frecuentemente.,Otro
589156324,11/11/2014 19:32:13,false,1463278358,,11/11/2014 19:28:20,false,clixsense,1.0,20841624,PER,15,Lima,200.121.81.205,no,frecuentemente,,"Pero además... ¡qué tremendo derroche de esfuerzo, energía y tiempo para tanta gente, <strong>frecuentemente</strong> jóvenes, que tan sólo terminará bien para unos pocos!.",Mis padres me visitan frecuentemente.,Otro
589156324,11/11/2014 19:37:11,false,1463284643,,11/11/2014 19:32:25,false,clixsense,1.0,16246461,ESP,60,Alcoy,84.120.212.21,no,frecuentemente,,"Pero además... ¡qué tremendo derroche de esfuerzo, energía y tiempo para tanta gente, <strong>frecuentemente</strong> jóvenes, que tan sólo terminará bien para unos pocos!.",Mis padres me visitan frecuentemente.,Otro
589156324,11/11/2014 19:38:27,false,1463286323,,11/11/2014 19:36:18,false,clixsense,1.0,19413376,ARG,01,Mar Del Plata,181.28.0.154,yes,frecuentemente,,"Pero además... ¡qué tremendo derroche de esfuerzo, energía y tiempo para tanta gente, <strong>frecuentemente</strong> jóvenes, que tan sólo terminará bien para unos pocos!.",Mis padres me visitan frecuentemente.,Otro
589156325,11/11/2014 19:10:56,false,1463250165,,11/11/2014 19:10:01,false,gifthunterclub,1.0,20614154,ESP,51,Fuengirola,92.59.203.139,no,por decir algo,,"Quizas haya un fuerte sentimiento nacionalista por ejemplo en Mallorca (<strong>por decir algo</strong>), pero no creo que su idea sea dejar la orbita de España para pasar a la de Cataluña o X.","Podrías salir a comer, por decir algo.",Castigaron a Manuel por decir algo ofensivo.
589156325,11/11/2014 19:13:43,false,1463253677,,11/11/2014 19:11:49,false,neodev,1.0,11701575,ESP,54,Rielves,88.11.46.28,yes,por decir algo,,"Quizas haya un fuerte sentimiento nacionalista por ejemplo en Mallorca (<strong>por decir algo</strong>), pero no creo que su idea sea dejar la orbita de España para pasar a la de Cataluña o X.","Podrías salir a comer, por decir algo.",Castigaron a Manuel por decir algo ofensivo.
589156325,11/11/2014 19:15:25,false,1463255953,,11/11/2014 19:11:59,false,clixsense,1.0,17888858,MEX,"","",187.143.166.145,no,por decir algo,,"Quizas haya un fuerte sentimiento nacionalista por ejemplo en Mallorca (<strong>por decir algo</strong>), pero no creo que su idea sea dejar la orbita de España para pasar a la de Cataluña o X.","Podrías salir a comer, por decir algo.",Castigaron a Manuel por decir algo ofensivo.
589156325,11/11/2014 19:21:32,false,1463264318,,11/11/2014 19:20:23,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,por decir algo,,"Quizas haya un fuerte sentimiento nacionalista por ejemplo en Mallorca (<strong>por decir algo</strong>), pero no creo que su idea sea dejar la orbita de España para pasar a la de Cataluña o X.","Podrías salir a comer, por decir algo.",Castigaron a Manuel por decir algo ofensivo.
589156325,11/11/2014 19:28:18,false,1463273264,,11/11/2014 19:24:38,false,clixsense,1.0,20841624,PER,15,Lima,200.121.81.205,no,por decir algo,,"Quizas haya un fuerte sentimiento nacionalista por ejemplo en Mallorca (<strong>por decir algo</strong>), pero no creo que su idea sea dejar la orbita de España para pasar a la de Cataluña o X.","Podrías salir a comer, por decir algo.",Castigaron a Manuel por decir algo ofensivo.
589156325,11/11/2014 19:35:53,false,1463283025,,11/11/2014 19:32:59,false,neodev,1.0,21628557,MEX,09,Mexico,189.217.25.145,yes,por decir algo,,"Quizas haya un fuerte sentimiento nacionalista por ejemplo en Mallorca (<strong>por decir algo</strong>), pero no creo que su idea sea dejar la orbita de España para pasar a la de Cataluña o X.","Podrías salir a comer, por decir algo.",Castigaron a Manuel por decir algo ofensivo.
589156325,11/11/2014 19:41:59,false,1463290512,,11/11/2014 19:37:13,false,clixsense,1.0,16246461,ESP,60,Alcoy,84.120.212.21,yes,por decir algo,,"Quizas haya un fuerte sentimiento nacionalista por ejemplo en Mallorca (<strong>por decir algo</strong>), pero no creo que su idea sea dejar la orbita de España para pasar a la de Cataluña o X.","Podrías salir a comer, por decir algo.",Castigaron a Manuel por decir algo ofensivo.
589156326,11/11/2014 19:27:15,false,1463272027,,11/11/2014 19:26:19,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,la mayoria,,"Cuando empezamos a escribir en un foro, no nos damos cuenta pero acabamos estableciendo relaciones más personales con gente a la que leemos a diario, y con la que nos cruzamos a diario...probablemente a algunos llegaremos a conocerlos algún día, pero a <strong>la mayoria</strong> no....pero es sorprendente ver que si tienes un problema, hay gente que te va a ayudar más que tus propios amigos.",La mayoría de ustedes me conoce.,Otro
589156326,11/11/2014 19:32:05,false,1463278215,,11/11/2014 19:30:11,false,clixsense,1.0,19413376,ARG,01,Mar Del Plata,181.28.0.154,yes,la mayoria,,"Cuando empezamos a escribir en un foro, no nos damos cuenta pero acabamos estableciendo relaciones más personales con gente a la que leemos a diario, y con la que nos cruzamos a diario...probablemente a algunos llegaremos a conocerlos algún día, pero a <strong>la mayoria</strong> no....pero es sorprendente ver que si tienes un problema, hay gente que te va a ayudar más que tus propios amigos.",La mayoría de ustedes me conoce.,Otro
589156326,11/11/2014 19:33:19,false,1463279715,,11/11/2014 19:30:13,false,clixsense,1.0,18569114,ESP,51,Cadiz,84.122.22.184,yes,la mayoria,,"Cuando empezamos a escribir en un foro, no nos damos cuenta pero acabamos estableciendo relaciones más personales con gente a la que leemos a diario, y con la que nos cruzamos a diario...probablemente a algunos llegaremos a conocerlos algún día, pero a <strong>la mayoria</strong> no....pero es sorprendente ver que si tienes un problema, hay gente que te va a ayudar más que tus propios amigos.",La mayoría de ustedes me conoce.,Otro
589156327,11/11/2014 19:28:11,false,1463273157,,11/11/2014 19:27:17,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,gran parte,,"Antiguamente la mayoría de los turistas traían su divisa y la cambiaban en los hoteles, bancos... es decir, daban beneficios a trabajadores que ahora ya <strong>gran parte</strong> se han quedado sin trabajo, a parte de que se gastaban mucho más sin darse cuenta, por el tipo de cambio, te lo dice uno que trabajo con pesetas y euros, menudo cambio!!!",Una gran parte de ustedes me conoce.,Otro
589156327,11/11/2014 19:33:41,false,1463280173,,11/11/2014 19:30:48,false,neodev,1.0,11701575,ESP,54,Rielves,88.11.46.28,yes,gran parte,,"Antiguamente la mayoría de los turistas traían su divisa y la cambiaban en los hoteles, bancos... es decir, daban beneficios a trabajadores que ahora ya <strong>gran parte</strong> se han quedado sin trabajo, a parte de que se gastaban mucho más sin darse cuenta, por el tipo de cambio, te lo dice uno que trabajo con pesetas y euros, menudo cambio!!!",Una gran parte de ustedes me conoce.,Otro
589156327,11/11/2014 19:34:06,false,1463280717,,11/11/2014 19:32:08,false,clixsense,1.0,19413376,ARG,01,Mar Del Plata,181.28.0.154,yes,gran parte,,"Antiguamente la mayoría de los turistas traían su divisa y la cambiaban en los hoteles, bancos... es decir, daban beneficios a trabajadores que ahora ya <strong>gran parte</strong> se han quedado sin trabajo, a parte de que se gastaban mucho más sin darse cuenta, por el tipo de cambio, te lo dice uno que trabajo con pesetas y euros, menudo cambio!!!",Una gran parte de ustedes me conoce.,Otro
589156327,11/11/2014 19:47:07,false,1463297133,,11/11/2014 19:42:42,false,gifthunterclub,1.0,29610072,USA,"","",66.85.148.52,no,gran parte,,"Antiguamente la mayoría de los turistas traían su divisa y la cambiaban en los hoteles, bancos... es decir, daban beneficios a trabajadores que ahora ya <strong>gran parte</strong> se han quedado sin trabajo, a parte de que se gastaban mucho más sin darse cuenta, por el tipo de cambio, te lo dice uno que trabajo con pesetas y euros, menudo cambio!!!",Una gran parte de ustedes me conoce.,Otro
589156328,11/11/2014 19:29:08,false,1463274435,,11/11/2014 19:28:15,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,seguro,,"Es suya, <strong>seguro</strong>.",El evento seguro será un éxito.,No es seguro caminar por estas calles.
589156328,11/11/2014 19:47:23,false,1463297470,,11/11/2014 19:44:51,false,neodev,1.0,15796987,VEN,"","",190.75.148.70,yes,seguro,,"Es suya, <strong>seguro</strong>.",El evento seguro será un éxito.,No es seguro caminar por estas calles.
589156328,11/11/2014 19:47:54,false,1463298125,,11/11/2014 19:43:24,false,clixsense,1.0,6591664,MEX,09,Mexico,189.217.25.145,yes,seguro,,"Es suya, <strong>seguro</strong>.",El evento seguro será un éxito.,No es seguro caminar por estas calles.
589156329,11/11/2014 19:36:56,false,1463284357,,11/11/2014 19:36:08,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,bastante,,"Vivo cerca de Dinamarca y, si bien es cierto que los trámites son menores, sale <strong>bastante</strong> más caro... además del desplazamiento, etc",Hay bastante trabajo por hacer.,Otro
589156329,11/12/2014 02:20:18,false,1463704840,,11/12/2014 02:18:36,false,neodev,1.0,21628557,MEX,09,Mexico,189.217.25.145,yes,bastante,,"Vivo cerca de Dinamarca y, si bien es cierto que los trámites son menores, sale <strong>bastante</strong> más caro... además del desplazamiento, etc",Hay bastante trabajo por hacer.,Otro
589156329,11/12/2014 02:25:49,false,1463711976,,11/12/2014 02:18:06,false,neodev,1.0,16966675,COL,"","",181.59.184.200,yes,bastante,,"Vivo cerca de Dinamarca y, si bien es cierto que los trámites son menores, sale <strong>bastante</strong> más caro... además del desplazamiento, etc",Hay bastante trabajo por hacer.,Otro
